FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,geom
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6187,NRS,Maria Island,MAI20120820,2012-08-20,2012-08-20 11:15:00,-42.5967,148.2333,15,MAI20120820_20,20,0.013,0.012,0,0,,,0.028,0,0.408,0.08,0,0.058,0.028,,0,0,0.015,0,0,0.408,0,0.08,0,0,0.041,0,0.058,0,0,0,0,0.011,0.009,0,0,0,0.022,0,0,0.008,0.008,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6188,NRS,Maria Island,MAI20120820,2012-08-20,2012-08-20 11:15:00,-42.5967,148.2333,15,MAI20120820_85,85,0.012,0.014,0,0,,,0.022,0,0.435,0.106,0,0.059,0.023,,0,0,0.011,0,0,0.435,0,0.106,0,0,0.043,0,0.052,0,0,0,0,0.012,0.008,0,0,0,0.027,0,0,0.009,0.011,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6189,NRS,Maria Island,MAI20120820,2012-08-20,2012-08-20 11:15:00,-42.5967,148.2333,15,MAI20120820_WC,WC,0.012,0.013,0,0,,,0.021,0,0.441,0.108,0.009,0.053,0.028,,0,0,0.011,0,0,0.441,0,0.108,0,0,0.046,0,0.053,0,0,0,0,0.013,0.009,0,0,0,0.027,0,0,0.008,0.01,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_618a,NRS,Maria Island,MAI20121002,2012-10-02,2012-10-02 11:18:00,-42.5967,148.2333,15,MAI20121002_20,20,0.008,0.013,0,0,,,0.01,0,0.577,0.068,0.019,0.072,0.033,,0,0,0.019,0,0,0.577,0,0.068,0,0,0.116,0,0.036,0,0,0,0,0.011,0.013,0,0,0,0.019,0,0,0.006,0,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_618b,NRS,Maria Island,MAI20121002,2012-10-02,2012-10-02 11:15:00,-42.5967,148.2333,15,MAI20121002_85,85,0.003,0.006,0,0,,,0.008,0,0.229,0.04,0.019,0.017,0.012,,0,0,0.006,0,0,0.229,0,0.04,0,0,0.054,0,0.024,0,0,0,0,0.006,0,0,0,0,0.017,0,0,0,0,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_618c,NRS,Maria Island,MAI20121002,2012-10-02,2012-10-02 11:55:00,-42.5967,148.2333,15,MAI20121002_WC,WC,0.009,0.008,0,0,,,0.012,0,0.39,0.052,0,0.052,0.025,,0.084,0,0.017,0,0,0.39,0,0.052,0,0,0.097,0,0.036,0,0,0,0,0.011,0.011,0,0,0,0.019,0,0,0.006,0,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_618d,NRS,Maria Island,MAI20121017,2012-10-17,2012-10-18 11:50:00,-42.5967,148.2333,13,MAI20121017_20,20,0.011,0.044,0.005,0,,,0.015,0,1.533,0.121,0,0.305,0.086,,0.45,0,0.09,0.007,0,1.533,0,0.121,0,0,0.378,0,0.066,0,0,0,0,0.014,0,0.227,0.165,0,0.041,0,0,0.014,0.008,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_618e,NRS,Maria Island,MAI20121017,2012-10-17,2012-10-18 12:05:00,-42.5967,148.2333,13,MAI20121017_85,85,0.004,0.019,0,0,,,0.006,0,0.664,0.029,0,0.098,0.054,,0.095,0,0.024,0,0,0.664,0,0.029,0,0,0.307,0,0.012,0,0,0,0,0.003,0,0.141,0.122,0,0.011,0,0,0,0,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_618f,NRS,Maria Island,MAI20121017,2012-10-17,2012-10-18 12:25:00,-42.5967,148.2333,13,MAI20121017_WC,WC,0.009,0.034,0.003,0,,,0.012,0,1.323,0.129,0,0.212,0.089,,0.16,0,0.053,0,0,1.323,0,0.129,0,0,0.412,0,0.056,0,0,0,0,0.013,0,0.197,0.159,0,0.037,0,0,0.009,0.006,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6190,NRS,Maria Island,MAI20121112,2012-11-12,2012-11-13 11:50:00,-42.5967,148.2333,10,MAI20121112_20,20,0.111,0.069,0.011,0,,,0.042,0,1.532,0.459,0,0.206,0.085,,0.024,0,0.041,0.006,0,1.532,0,0.459,0,0,0.183,0,0.038,0,0,0,0,0.051,0,0,0,0,0.161,0,0,0.067,0.068,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6191,NRS,Maria Island,MAI20121112,2012-11-12,2012-11-13 12:00:00,-42.5967,148.2333,10,MAI20121112_85,85,0.007,0.013,0,0,,,0.005,0,0.192,0.073,0.007,0.043,0.019,,0.008,0,0.004,0,0,0.192,0,0.073,0,0,0.028,0,0.009,0,0,0,0,0.01,0,0,0,0,0.029,0,0,0.006,0.009,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6192,NRS,Maria Island,MAI20121112,2012-11-12,2012-11-13 12:20:00,-42.5967,148.2333,10,MAI20121112_WC,WC,0.076,0.052,0.008,0,,,0.031,0,1.25,0.413,0.009,0.149,0.063,,0.022,0,0.031,0.004,0,1.25,0,0.413,0,0,0.155,0,0.03,0,0,0,0,0.045,0,0,0,0,0.138,0,0,0.054,0.057,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6193,NRS,Maria Island,MAI20130129,2013-01-29,2013-01-30 11:19:00,-42.5967,148.2333,10,MAI20130129_20,20,0.076,0.069,0.014,0,,,0.061,0,1.757,0.295,0,0.28,0.237,,0.026,0,0.125,0.01,0,1.757,0,0.295,0,0,0.204,0,0.408,0,0,0,0,0.032,0.033,0,0,0,0.113,0,0,0.031,0.022,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6194,NRS,Maria Island,MAI20130129,2013-01-29,2013-01-30 11:19:00,-42.5967,148.2333,10,MAI20130129_85,85,0,0.004,0,0,,,0.007,0,0.09,0.02,0,0.018,0.017,,0,0,0.003,0,0,0.09,0,0.02,0,0,0.024,0,0.016,0,0,0,0,0.002,0,0,0,0,0.005,0,0,0,0,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6195,NRS,Maria Island,MAI20130129,2013-01-29,2013-01-30 11:19:00,-42.5967,148.2333,10,MAI20130129_WC,WC,0.069,0.051,0.012,0,,,0.063,0,1.619,0.273,0,0.257,0.255,,0.029,0,0.092,0.008,0,1.619,0,0.273,0,0,0.197,0,0.4,0,0,0,0,0.03,0.023,0,0,0,0.108,0,0,0.019,0.018,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6196,NRS,Maria Island,MAI20130214,2013-02-14,2013-02-14 11:40:00,-42.5967,148.2333,18,MAI20130214_20,20,0,0.005,0,0,,,0.006,0,0.081,0.018,0,0.012,0.011,,0,0,0.002,0,0,0.081,0,0.018,0,0,0.016,0,0.013,0,0,0,0,0.002,0,0,0,0,0.005,0,0,0,0.004,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6197,NRS,Maria Island,MAI20130214,2013-02-14,2013-02-14 11:45:00,-42.5967,148.2333,18,MAI20130214_82,82,0.011,0.013,0,0,,,0.024,0,0.341,0.037,0,0.06,0.043,,0,0,0.016,0,0,0.341,0,0.037,0,0,0.029,0,0.09,0,0,0,0,0.005,0.026,0,0,0,0.005,0,0,0,0.006,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6198,NRS,Maria Island,MAI20130214,2013-02-14,2013-02-14 12:00:00,-42.5967,148.2333,18,MAI20130214_WC,WC,0.011,0.014,0,0,,,0.022,0,0.4,0.056,0,0.064,0.05,,0.009,0,0.02,0,0,0.4,0,0.056,0,0,0.04,0,0.099,0,0,0,0,0.007,0.02,0,0,0,0.011,0,0,0.004,0.014,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6199,NRS,Maria Island,MAI20130313,2013-03-13,2013-03-14 10:50:00,-42.5967,148.2333,15,MAI20130313_20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_619a,NRS,Maria Island,MAI20130313,2013-03-13,2013-03-14 10:55:00,-42.5967,148.2333,15,MAI20130313_85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_619b,NRS,Maria Island,MAI20130313,2013-03-13,2013-03-14 11:45:00,-42.5967,148.2333,15,MAI20130313_WC,WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_619c,NRS,Maria Island,MAI20130424,2013-04-24,2013-04-24 11:50:00,-42.5967,148.2333,15,MAI20130424_20,20,0.025,0.014,0,0.004,,,0.019,0,0.373,0.085,0,0.061,0.031,,0.012,0,0.014,0,0,0.378,0.005,0.085,0,0,0.026,0,0.058,0,0,0,0,0.009,0.013,0,0,0,0.021,0,0,0.01,0.096,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_619d,NRS,Maria Island,MAI20130424,2013-04-24,2013-04-24 11:55:00,-42.5967,148.2333,15,MAI20130424_85,85,0.035,0.025,0.002,0,,,0.03,0,0.665,0.14,0,0.091,0.058,,0.025,0,0.014,0,0,0.669,0.004,0.14,0,0,0.077,0,0.108,0,0,0,0,0.014,0.02,0,0,0,0.036,0,0,0.011,0.008,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_619e,NRS,Maria Island,MAI20130424,2013-04-24,2013-04-24 11:55:00,-42.5967,148.2333,15,MAI20130424_WC,WC,0.031,0.02,0.003,0.005,,,0.025,0,0.503,0.11,0,0.067,0.041,,0.011,0,0.018,0,0,0.508,0.005,0.11,0,0,0.038,0,0.081,0,0,0,0,0.012,0.017,0,0,0,0.028,0,0,0.012,0.012,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_619f,NRS,Maria Island,MAI20130528,2013-05-28,2013-05-28 11:55:00,-42.5967,148.2333,19,MAI20130528_20,20,0.016,0.014,0,0,,,0.037,0,0.437,0.092,0,0.058,0.048,,0.008,0,0.02,0,0,0.437,0,0.092,0,0,0.053,0,0.069,0,0,0,0,0.01,0.006,0,0,0,0.025,0,0,0.01,0.007,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a0,NRS,Maria Island,MAI20130528,2013-05-28,2013-05-28 11:55:00,-42.5967,148.2333,19,MAI20130528_85,85,0.013,0.014,0,0,,,0.034,0,0.433,0.079,0,0.063,0.059,,0.036,0,0.018,0,0,0.433,0,0.079,0,0,0.086,0,0.072,0,0,0,0,0.009,0.006,0,0,0,0.025,0,0,0.008,0.004,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a1,NRS,Maria Island,MAI20130528,2013-05-28,2013-05-28 11:55:00,-42.5967,148.2333,19,MAI20130528_WC,WC,0.019,0.014,0,0,,,0.044,0,0.457,0.095,0,0.068,0.061,,0.028,0,0.017,0,0,0.457,0,0.095,0,0,0.056,0,0.086,0,0,0,0,0.011,0.008,0,0,0,0.028,0,0,0.01,0.006,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a2,NRS,Maria Island,MAI20130611,2013-06-11,2013-06-11 12:50:00,-42.5967,148.2333,21,MAI20130611_20,20,0.008,0.008,0,0,,,0.036,0,0.242,0.05,0,0.048,0.038,,0.007,0,0.012,0,0,0.242,0,0.05,0,0,0.026,0,0.05,0,0,0,0,0.006,0.006,0,0,0,0.013,0,0,0.005,0.004,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a3,NRS,Maria Island,MAI20130611,2013-06-11,2013-06-11 12:50:00,-42.5967,148.2333,21,MAI20130611_85,85,0.005,0.008,0,0,,,0.029,0,0.216,0.046,0,0.032,0.035,,0.005,0,0.006,0,0,0.216,0,0.046,0,0,0.029,0,0.04,0,0,0,0,0.005,0.004,0,0,0,0.014,0,0,0.003,0.003,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a4,NRS,Maria Island,MAI20130611,2013-06-11,2013-06-11 12:50:00,-42.5967,148.2333,21,MAI20130611_WC,WC,0.006,0.005,0,0,,,0.032,0,0.178,0.038,0,0.036,0.03,,0.006,0,0.011,0,0,0.178,0,0.038,0,0,0.034,0,0.042,0,0,0,0,0.004,0.006,0,0,0,0.012,0,0,0.004,0.004,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a5,NRS,Maria Island,MAI20130807,2013-08-07,2013-08-07 12:50:00,-42.5967,148.2333,18,MAI20130807_20,20,0.015,0.015,0.002,0,,,0.042,0,0.457,0.086,0.003,0.07,0.046,,0,0,0.02,0,0,0.457,0,0.086,0,0,0.058,0,0.071,0,0,0,0,0.01,0.01,0,0,0,0.026,0,0,0.009,0.008,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a6,NRS,Maria Island,MAI20130807,2013-08-07,2013-08-07 12:52:00,-42.5967,148.2333,18,MAI20130807_85,85,0.01,0.012,0,0,,,0.023,0,0.303,0.061,0,0.047,0.024,,0.035,0,0.011,0,0,0.303,0,0.061,0,0,0.069,0,0.045,0,0,0,0,0.009,0.006,0,0,0,0.025,0,0,0.006,0.007,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a7,NRS,Maria Island,MAI20130807,2013-08-07,2013-08-07 13:00:00,-42.5967,148.2333,18,MAI20130807_WC,WC,0.014,0.014,0.002,0,,,0.036,0,0.419,0.081,0,0.055,0.036,,0.009,0,0.016,0,0,0.419,0,0.081,0,0,0.056,0,0.064,0,0,0,0,0.01,0.008,0,0,0,0.026,0,0,0.008,0.006,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a8,NRS,Maria Island,MAI20130821,2013-08-21,2013-08-21 13:00:00,-42.5967,148.2333,17,MAI20130821_20,20,0.009,0.014,0,0,,,0.032,0,0.403,0.069,0.003,0.055,0.043,,0,0,0.023,0.003,0,0.403,0,0.069,0,0,0.074,0,0.067,0,0,0,0,0.007,0.007,0,0,0,0.019,0,0,0.007,0.006,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61a9,NRS,Maria Island,MAI20130821,2013-08-21,2013-08-21 13:00:00,-42.5967,148.2333,17,MAI20130821_85,85,0.007,0.01,0,0,,,0.032,0,0.323,0.058,0,0.04,0.035,,0.007,0,0.014,0,0,0.323,0,0.058,0,0,0.061,0,0.052,0,0,0,0,0.006,0.005,0,0,0,0.016,0,0,0.005,0.005,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61aa,NRS,Maria Island,MAI20130821,2013-08-21,2013-08-21 13:00:00,-42.5967,148.2333,17,MAI20130821_WC,WC,0.01,0.013,0,0,,,0.038,0,0.442,0.072,0.005,0.063,0.053,,0,0,0.02,0,0,0.442,0,0.072,0,0,0.079,0,0.07,0,0,0,0,0.008,0.009,0,0,0,0.019,0,0,0.006,0.007,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ab,NRS,Maria Island,MAI20130924,2013-09-24,2013-09-24 12:45:00,-42.5967,148.2333,14,MAI20130924_20,20,0.052,0.036,0.005,0,,,0.06,0,1.086,0.202,0,0.15,0.104,,0.018,0,0.057,0.006,0,1.086,0,0.202,0,0,0.11,0,0.203,0,0.004,0,0,0.022,0.029,0,0,0,0.058,0,0,0.023,0.014,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ac,NRS,Maria Island,MAI20130924,2013-09-24,2013-09-24 12:45:00,-42.5967,148.2333,14,MAI20130924_85,85,0.007,0.011,0,0,,,0.017,0,0.276,0.067,0,0.039,0.031,,0.007,0,0.011,0,0,0.276,0,0.067,0,0,0.042,0,0.049,0,0,0,0,0.008,0,0,0,0,0.021,0,0,0.006,0.005,2,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ad,NRS,Maria Island,MAI20130924,2013-09-24,2013-09-24 12:45:00,-42.5967,148.2333,14,MAI20130924_WC,WC,0.038,0.027,0.008,0,,,0.045,0,0.907,0.176,0,0.126,0.09,,0.017,0,0.051,0.007,0,0.907,0,0.176,0,0,0.101,0,0.17,0,0,0,0,0.019,0.017,0,0,0,0.052,0,0,0.012,0.017,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ae,NRS,Maria Island,MAI20131117,2013-11-17,2013-11-18 00:00:00,-42.5967,148.2333,17,MAI20131117_20,20,0.014,0.014,0.004,,,,0.004,0,0.303,0.08,0,0.036,0.012,,0.01,0,0.01,0,0,0.303,0,0.08,0,0,0.017,0,0.021,0,0,0,0,0.01,0.012,0,0,0,0.033,0,0,0.021,0.007,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61af,NRS,Maria Island,MAI20131117,2013-11-17,2013-11-18 00:00:00,-42.5967,148.2333,17,MAI20131117_85,85,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b0,NRS,Maria Island,MAI20131117,2013-11-17,2013-11-18 10:50:00,-42.5967,148.2333,17,MAI20131117_WC,WC,0.024,0.021,0.004,,,,0.007,0,0.542,0.144,0,0.069,0.022,,0.011,0,0.02,0,0,0.542,0,0.144,0,0,0.028,0,0.058,0,0,0,0,0.017,0.029,0,0,0,0.047,0,0,0.018,0.006,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b1,NRS,Maria Island,MAI20131217,2013-12-17,2013-12-17 00:00:00,-42.5967,148.2333,16,MAI20131217_20,20,0.036,0.02,0,,,,0.008,0,0.525,0.027,0,0.077,0.02,,0.027,0,0.046,0.006,0,0.525,0,0.027,0,0,0.067,0,0.026,0,0,0,0,0.004,0.046,0,0,0,0.01,0,0,0.008,0.014,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b2,NRS,Maria Island,MAI20131217,2013-12-17,2013-12-17 00:00:00,-42.5967,148.2333,16,MAI20131217_85,85,0.021,0.013,0,,,,0.007,0,0.446,0.008,0,0.061,0.057,,0.032,0,0.012,0,0,0.446,0,0.008,0,0,0.156,0,0.013,0,0,0,0,0,0.016,0,0,0,0.003,0,0,0,0.002,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b3,NRS,Maria Island,MAI20131217,2013-12-17,2013-12-17 11:05:00,-42.5967,148.2333,16,MAI20131217_WC,WC,0.037,0.019,0,,,,0.01,0,0.637,0.042,0,0.114,0.041,,0.041,0,0.034,0.004,0,0.637,0,0.042,0,0,0.098,0,0.052,0,0,0,0,0.006,0.072,0,0,0,0.013,0,0,0.005,0.011,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b4,NRS,Maria Island,MAI20140205,2014-02-05,2014-02-05 12:00:00,-42.5967,148.2333,17,MAI20140205_20,20,0.014,0.029,0,,,,0.018,0,0.72,0.129,0.01,0.128,0.033,,0,0,0.04,0.003,0,0.72,0,0.129,0,0,0.057,0,0.053,0,0,0,0,0.016,0.142,0,0,0,0.038,0,0,0.021,0.036,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b5,NRS,Maria Island,MAI20140205,2014-02-05,2014-02-05 12:00:00,-42.5967,148.2333,17,MAI20140205_85,85,0,0.006,0,,,,0.02,0,0.209,0.053,0.004,0.035,0.032,,0,0,0.006,0,0,0.209,0,0.053,0,0,0.047,0,0.024,0,0,0,0,0.006,0.016,0,0,0,0.015,0,0,0.002,0.003,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b6,NRS,Maria Island,MAI20140205,2014-02-05,2014-02-05 11:05:00,-42.5967,148.2333,17,MAI20140205_WC,WC,0.01,0.024,0,,,,0.018,0,0.636,0.143,0.009,0.101,0.04,,0,0,0.003,0,0,0.636,0,0.143,0,0,0.061,0,0.056,0,0,0,0,0.016,0.099,0,0,0,0.04,0,0,0.015,0.03,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b7,NRS,Maria Island,MAI20140318,2014-03-18,2014-03-19 00:00:00,-42.5967,148.2333,14,MAI20140318_20,20,0.073,0.046,0.004,0.008,,,0.033,0,0.865,0.203,0.011,0.116,0.044,,0,0,0.015,0.002,0,0.896,0.031,0.203,0,0,0.041,0,0.064,0,0,0,0,0.022,0.007,0,0,0,0.058,0,0,0.018,0.066,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b8,NRS,Maria Island,MAI20140318,2014-03-18,2014-03-19 00:00:00,-42.5967,148.2333,14,MAI20140318_85,85,0.003,0.005,0,0,,,0.021,0,0.099,0.038,0.009,0.012,0.012,,0,0,0.002,0,0,0.103,0.004,0.038,0,0,0.011,0,0.014,0,0,0,0,0.004,0,0,0,0,0.01,0,0,0.001,0.006,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61b9,NRS,Maria Island,MAI20140318,2014-03-18,2014-03-19 11:25:00,-42.5967,148.2333,14,MAI20140318_WC,WC,0.08,0.046,0.006,0.009,,,0.038,0,0.818,0.195,0.016,0.106,0.037,,0,0,0.017,0.004,0,0.851,0.033,0.195,0,0,0.036,0,0.058,0,0,0,0,0.023,0.007,0,0,0,0.058,0,0,0.016,0.075,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ba,NRS,Maria Island,MAI20140408,2014-04-08,2014-04-08 12:10:00,-42.5967,148.2333,15,MAI20140408_20,20,0.021,0.033,0.003,0.007,,,0.05,0,0.588,0.097,0,0.096,0.085,,0.078,0,0.035,0,0,0.631,0.043,0.097,0,0,0.076,0,0.13,0,0,0,0,0.01,0.014,0,0,0,0.023,0,0,0.01,0.056,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61bb,NRS,Maria Island,MAI20140408,2014-04-08,2014-04-08 12:10:00,-42.5967,148.2333,15,MAI20140408_85,85,0,0.002,0,0,,,0.013,0,0.043,0.007,0,0.006,0.012,,0,0,0.001,0,0,0.046,0.003,0.007,0,0,0.006,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61bc,NRS,Maria Island,MAI20140408,2014-04-08,2014-04-08 12:10:00,-42.5967,148.2333,15,MAI20140408_WC,WC,0.017,0.029,0.003,0.004,,,0.051,0,0.57,0.098,0,0.089,0.086,,0.06,0,0.031,0,0,0.615,0.045,0.098,0,0,0.073,0,0.123,0,0,0,0,0.011,0.012,0,0,0,0.023,0,0,0.008,0.051,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61bd,NRS,Maria Island,MAI20140516,2014-05-16,2014-05-16 11:30:00,-42.5967,148.2333,13,MAI20140516_20,20,0.031,0.021,0,0,,,0.027,0,0.499,0.143,0.006,0.06,0.033,,0,0,0.01,0,0,0.506,0.007,0.143,0,0,0.031,0,0.057,0,0,0,0,0.015,0.008,0,0,0,0.036,0,0,0.009,0.012,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61be,NRS,Maria Island,MAI20140516,2014-05-16,2014-05-16 11:30:00,-42.5967,148.2333,13,MAI20140516_85,85,0.019,0.016,0,0,,,0.02,0,0.345,0.106,0.006,0.035,0.027,,0,0,0.005,0,0,0.351,0.006,0.106,0,0,0.021,0,0.038,0,0,0,0,0.012,0.004,0,0,0,0.028,0,0,0.004,0.01,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61bf,NRS,Maria Island,MAI20140516,2014-05-16,2014-05-16 11:45:00,-42.5967,148.2333,13,MAI20140516_WC,WC,0.04,0.024,0,0,,,0.028,0,0.553,0.147,0.012,0.069,0.036,,0,0,0.012,0,0,0.561,0.008,0.147,0,0,0.031,0,0.057,0,0,0,0,0.016,0.012,0,0,0,0.038,0,0,0.009,0.015,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c0,NRS,Maria Island,MAI20140619,2014-06-19,2014-06-19 12:10:00,-42.5967,148.2333,18,MAI20140619_20,20,0.015,0.013,0,,,,0.026,0,0.355,0.102,0,0.057,0.021,,,0,0.012,0,0,0.355,0,0.102,0,0,0.027,0,0.053,0,0,0,0,0.01,0.005,0,0,0,0.027,0,0,0.009,0.012,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c1,NRS,Maria Island,MAI20140619,2014-06-19,2014-06-19 12:10:00,-42.5967,148.2333,18,MAI20140619_85,85,0.009,0.013,0,,,,0.019,0,0.281,0.093,0,0.031,0.016,,,0,0.004,0,0,0.281,0,0.093,0,0,0.022,0,0.035,0,0,0,0,0.009,0,0,0,0,0.023,0,0,0.005,0.01,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c2,NRS,Maria Island,MAI20140619,2014-06-19,2014-06-19 11:35:00,-42.5967,148.2333,18,MAI20140619_WC,WC,0.014,0.015,0,,,,0.028,0,0.383,0.115,0,0.047,0.025,,,0,0.01,0,0,0.383,0,0.115,0,0,0.029,0,0.055,0,0,0,0,0.011,0.003,0,0,0,0.03,0,0,0.008,0.01,1,POINT (148.23333 -42.59667)
