FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Salinity,Salinity_flag,DIC_umolkg,DIC_flag,Alkalinity_umolkg,Alkalinity_flag,Oxygen_umolL,Oxygen_flag,Ammonium_umolL,Ammonium_flag,Nitrate_umolL,Nitrate_flag,Nitrite_umolL,Nitrite_flag,Phosphate_umolL,Phosphate_flag,Silicate_umolL,Silicate_flag,AustralianMicrobiomeId,geom
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6998,NRS,Port Hacking,PHB20150330,2015-03-30,2015-03-31 10:09:00,-34.1192,151.2267,24,PHB20150330_20,20,35.606,1,2015.6,1,2333.63,1,,9,1.93,1,0.5,1,,9,0.35,1,0.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6999,NRS,Port Hacking,PHB20150330,2015-03-30,2015-03-31 10:09:00,-34.1192,151.2267,24,PHB20150330_25,25,35.567,1,,9,,9,,9,0.03,1,0,1,,9,0.06,1,0.1,1,http://hdl.handle.net/102.100.100/21864,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_699a,NRS,Port Hacking,PHB20150330,2015-03-30,2015-03-31 10:09:00,-34.1192,151.2267,24,PHB20150330_30,30,35.59,1,,9,,9,,9,0.35,1,0,1,,9,0.05,1,0,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_699b,NRS,Port Hacking,PHB20150330,2015-03-30,2015-03-31 10:09:00,-34.1192,151.2267,24,PHB20150330_40,40,35.611,1,2016.2,1,2331.65,1,,9,1,1,0.2,1,,9,0.1,1,0.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_699c,NRS,Port Hacking,PHB20150330,2015-03-30,2015-03-31 10:09:00,-34.1192,151.2267,24,PHB20150330_50,50,35.552,1,,9,,9,,9,0.49,1,0.3,1,,9,0.09,1,0.3,1,http://hdl.handle.net/102.100.100/21865,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_699d,NRS,Port Hacking,PHB20150330,2015-03-30,2015-03-31 10:09:00,-34.1192,151.2267,24,PHB20150330_60,60,35.532,1,2041.8,1,2330.67,1,,9,2.43,1,1.5,1,,9,0.19,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_699e,NRS,Port Hacking,PHB20150330,2015-03-30,2015-03-31 10:09:00,-34.1192,151.2267,24,PHB20150330_75,75,35.572,1,2073.81,1,2332.79,1,,9,0.2,1,3.6,1,,9,0.3,1,1.5,1,http://hdl.handle.net/102.100.100/21866,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_699f,NRS,Port Hacking,PHB20150330,2015-03-30,2015-03-31 10:09:00,-34.1192,151.2267,24,PHB20150330_100,100,35.495,1,,9,2327.21,2,,9,0.32,1,6.3,1,,9,0.52,1,2.3,1,http://hdl.handle.net/102.100.100/21867,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a0,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_0,0,35.317,1,2022.63,1,2310.63,1,,9,0.28,1,1.2,1,,9,0.13,1,1.5,1,http://hdl.handle.net/102.100.100/21820,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a1,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_10,10,35.336,1,,9,,9,,9,0.29,1,1.2,1,,9,0.13,1,1.4,1,http://hdl.handle.net/102.100.100/21821,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a2,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_20,20,35.29,1,2028.62,1,2312.9,1,,9,0.21,1,1.5,1,,9,0.15,1,1.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a3,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_25,25,35.378,1,,9,,9,,9,0.21,1,1.5,1,,9,0.15,1,1.7,1,http://hdl.handle.net/102.100.100/21822,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a4,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_30,30,35.294,1,,9,,9,,9,0.31,1,1.5,1,,9,0.14,1,1.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a5,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_40,40,35.347,1,2031.14,1,2315.43,1,,9,0.25,1,1.7,1,,9,0.15,1,2.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a6,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_50,50,35.401,1,,9,,9,,9,0.52,1,1.7,1,,9,0.18,1,1.4,1,http://hdl.handle.net/102.100.100/21823,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a7,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_60,60,35.445,1,2044.06,1,2324.24,1,,9,0.49,1,2.2,1,,9,0.22,1,1.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a8,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_75,75,35.485,1,2058.12,1,2325.6,1,,9,0.3,1,3.4,1,,9,0.3,1,1.8,1,http://hdl.handle.net/102.100.100/21824,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69a9,NRS,Port Hacking,PHB20150518,2015-05-18,2015-05-19 00:00:00,-34.1192,151.2267,11,PHB20150518_100,100,35.507,1,2079.03,1,2327.28,1,,9,0.1,1,5.5,1,,9,0.42,1,2.4,1,http://hdl.handle.net/102.100.100/21825,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69aa,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_0,0,35.613,1,2034.03,1,2334.04,1,,9,0.19,1,0.8,1,,9,0.16,1,1,1,http://hdl.handle.net/102.100.100/21856,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69ab,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_10,10,35.606,1,,9,,9,,9,0.17,1,0.8,1,,9,0.16,1,0.9,1,http://hdl.handle.net/102.100.100/21857,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69ac,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_20,20,35.601,1,2036.32,1,2333.85,1,,9,0.22,1,1,1,,9,0.19,1,1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69ad,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_25,25,35.604,1,,9,,9,,9,0.19,1,0.9,1,,9,0.17,1,1,1,http://hdl.handle.net/102.100.100/21858,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69ae,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_30,30,,9,,9,,9,,9,0.12,1,5.1,1,,9,0.41,1,1.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69af,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_40,40,35.531,1,2081.62,1,2330.34,1,,9,0.09,1,5.9,1,,9,0.47,1,2.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b0,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_50,50,35.527,1,,9,,9,,9,0.21,1,6.8,1,,9,0.55,1,2.3,1,http://hdl.handle.net/102.100.100/21859,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b1,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_60,60,35.504,1,2093.27,1,2328.75,1,,9,0.15,1,7.1,1,,9,0.57,1,2.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b2,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_75,75,35.455,1,2101.4,1,2326.74,1,,9,0.15,1,7.9,1,,9,0.64,1,0.2,1,http://hdl.handle.net/102.100.100/21860,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b3,NRS,Port Hacking,PHB20150630,2015-06-30,2015-06-30 12:00:00,-34.1192,151.2267,17,PHB20150630_100,100,35.415,1,2104.4,1,2324.03,1,,9,0.15,1,8,1,,9,0.64,1,0.2,1,http://hdl.handle.net/102.100.100/21861,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b4,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_0,0,35.604,1,2072.33,1,2332.81,1,,9,0.61,1,2.2,1,,9,0.3,1,1.4,1,http://hdl.handle.net/102.100.100/21874,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b5,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_10,10,35.605,1,,9,,9,,9,0.39,1,2.2,1,,9,0.28,1,1.3,1,http://hdl.handle.net/102.100.100/21875,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b6,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_20,20,35.6,1,2054.77,1,2333.01,1,,9,0.41,1,2.2,1,,9,0.26,1,1.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b7,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_25,25,35.6,1,,9,,9,,9,0.43,1,2.3,1,,9,0.29,1,1.4,1,http://hdl.handle.net/102.100.100/21876,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b8,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_30,30,35.596,1,,9,,9,,9,0.54,1,2.5,1,,9,0.3,1,1.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69b9,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_40,40,35.567,1,2067.87,1,,9,,9,0.89,1,3.3,1,,9,0.36,1,1.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69ba,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_50,50,35.554,1,,9,,9,,9,0.68,1,3.8,1,,9,0.39,1,1.8,1,http://hdl.handle.net/102.100.100/21877,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69bb,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_60,60,35.555,1,2075.77,1,2331.38,1,,9,0.28,1,4.3,1,,9,0.41,1,1.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69bc,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_75,75,35.529,1,2081.32,1,2329.39,1,,9,0.25,1,5,1,,9,0.46,1,2,1,http://hdl.handle.net/102.100.100/21878,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69bd,NRS,Port Hacking,PHB20150723,2015-07-23,2015-07-23 10:13:00,-34.1192,151.2267,16.5,PHB20150723_100,100,35.492,1,2090.54,1,2327.29,1,,9,0.13,1,5.8,1,,9,0.52,1,2.2,1,http://hdl.handle.net/102.100.100/21879,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69be,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_0,0,35.651,1,2053.93,1,2336.78,1,,9,0.16,1,2,1,,9,0.24,1,0.8,1,http://hdl.handle.net/102.100.100/21886,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69bf,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_10,10,35.653,1,,9,,9,,9,0.13,1,1.9,1,,9,0.22,1,0.9,1,http://hdl.handle.net/102.100.100/21887,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c0,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_20,20,35.649,1,2051.48,1,2338.51,1,,9,0.13,1,2,1,,9,0.22,1,0.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c1,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_25,25,35.651,1,,9,,9,,9,0.16,1,2,1,,9,0.23,1,0.8,1,http://hdl.handle.net/102.100.100/21888,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c2,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_30,30,35.649,1,,9,,9,,9,0.18,1,2,1,,9,0.22,1,0.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c3,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_40,40,35.626,1,2060.18,1,2336.23,1,,9,0.43,1,2.4,1,,9,0.26,1,1.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c4,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_50,50,35.635,1,,9,,9,,9,0.78,1,1.8,1,,9,0.53,1,0.9,1,http://hdl.handle.net/102.100.100/21889,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c5,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_60,60,35.525,1,2080.93,1,2334.17,1,,9,1.93,2,4,1,,9,0.47,1,2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c6,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_75,75,35.408,1,2103.72,1,2325.51,1,,9,0.58,1,7.4,1,,9,0.61,1,3,1,http://hdl.handle.net/102.100.100/21890,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c7,NRS,Port Hacking,PHB20150819,2015-08-19,2015-08-19 10:58:00,-34.1192,151.2267,16.5,PHB20150819_100,100,35.366,1,2109.19,1,2321.7,1,,9,0,1,8.1,1,,9,0.65,1,3.3,1,http://hdl.handle.net/102.100.100/21891,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c8,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_0,0,,9,2033.09,1,2338.4,1,,9,0.08,1,0,1,,9,0.13,1,0.6,1,http://hdl.handle.net/102.100.100/21898,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69c9,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_10,10,35.635,1,,9,,9,,9,0.14,1,0,1,,9,0.24,1,0.5,1,http://hdl.handle.net/102.100.100/21899,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69ca,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_20,20,35.58,1,2059.88,1,2333.57,1,,9,0.08,1,2.9,1,,9,0.31,1,1.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69cb,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_25,25,35.65,1,,9,,9,,9,0.08,1,2.7,1,,9,0.28,1,1.2,1,http://hdl.handle.net/102.100.100/21900,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69cc,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_30,30,35.585,1,,9,,9,,9,0.08,1,4.3,1,,9,0.38,1,1.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69cd,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_40,40,35.652,1,2063.08,1,2337.36,1,,9,0.08,1,2.9,1,,9,0.3,1,1.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69ce,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_50,50,35.627,1,,9,,9,,9,0.03,1,3.6,1,,9,0.34,1,1.3,1,http://hdl.handle.net/102.100.100/21901,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69cf,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_60,60,35.638,1,2074.26,1,2335.5,1,,9,0.06,1,3.8,1,,9,0.35,1,1.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d0,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_75,75,35.575,1,2078.79,1,2332.64,1,,9,0.08,1,4.4,1,,9,0.39,1,1.3,1,http://hdl.handle.net/102.100.100/21902,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d1,NRS,Port Hacking,PHB20151013,2015-10-13,2015-10-14 10:28:00,-34.1192,151.2267,19,PHB20151013_100,100,35.331,1,2115.99,1,2319.28,1,,9,0.12,1,9.1,1,,9,0.72,1,3.3,1,http://hdl.handle.net/102.100.100/21903,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d2,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_0,0,35.426,1,2025.84,1,2322.46,1,,9,0.29,1,0,1,,9,0.12,1,0.2,1,http://hdl.handle.net/102.100.100/21910,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d3,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_10,10,35.423,1,,9,,9,,9,0.34,1,0,1,,9,0.13,1,0.2,1,http://hdl.handle.net/102.100.100/21911,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d4,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_20,20,35.41,1,2026.03,1,2322.68,1,,9,0.03,1,0,1,,9,0.1,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d5,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_25,25,35.404,1,,9,,9,,9,0.15,1,0,1,,9,0.13,1,0.2,1,http://hdl.handle.net/102.100.100/21912,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d6,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_30,30,35.384,1,,9,,9,,9,0.2,1,1.3,1,,9,0.23,1,0.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d7,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_40,40,35.379,1,2080.5,1,2320.2,1,,9,0.36,1,4.5,1,,9,0.42,1,1.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d8,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_50,50,35.425,1,,9,,9,,9,0.21,1,8.3,1,,9,0.65,1,2.3,1,http://hdl.handle.net/102.100.100/21913,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69d9,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_60,60,35.41,1,2107.28,1,2321.19,1,,9,0.12,1,9.1,1,,9,0.67,1,2.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69da,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_75,75,35.371,1,2110.46,1,2319.46,1,,9,0.03,1,9.8,1,,9,0.65,1,3,1,http://hdl.handle.net/102.100.100/21914,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69db,NRS,Port Hacking,PHB20151115,2015-11-15,2015-11-16 10:28:00,-34.1192,151.2267,12.5,PHB20151115_100,100,35.323,1,2121.97,1,2316.78,1,,9,0.18,1,11,1,,9,0.81,1,3.6,1,http://hdl.handle.net/102.100.100/21915,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69dc,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_0,0,,9,,9,,9,,9,0.49,1,0.4,1,,9,0.18,1,0.3,1,http://hdl.handle.net/102.100.100/34194,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69dd,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_10,10,,9,,9,,9,,9,0.17,1,0.1,1,,9,0.12,1,0.3,1,http://hdl.handle.net/102.100.100/34195,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69de,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_20,20,,9,,9,,9,,9,0.19,1,0.4,1,,9,0.15,1,0.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69df,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_25,25,,9,,9,,9,,9,,9,,9,,9,,9,,9,http://hdl.handle.net/102.100.100/34196,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e0,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_30,30,,9,,9,,9,,9,0.4,1,1.4,1,,9,0.2,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e1,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_40,40,,9,,9,,9,,9,,9,,9,,9,,9,,9,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e2,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_50,50,,9,,9,,9,,9,0.4,1,0.5,1,,9,0.2,1,0.9,1,http://hdl.handle.net/102.100.100/34197,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e3,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_60,60,,9,,9,,9,,9,,9,,9,,9,,9,,9,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e4,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_75,75,,9,,9,,9,,9,0.3,1,5,1,,9,0.3,1,2.9,1,http://hdl.handle.net/102.100.100/34198,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e5,NRS,Port Hacking,PHB20151215,2015-12-15,2015-12-16 10:05:00,-34.1192,151.2267,16,PHB20151215_100,100,,9,,9,,9,,9,,9,,9,,9,,9,,9,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e6,NRS,Port Hacking,PHB20160201,2016-02-01,2016-02-02 11:15:00,-34.1192,151.2267,16,PHB20160201_0,0,35.354,1,2013.8,1,2320.85,1,,9,0.3,1,0.3,1,,9,0.2,1,0.2,1,http://hdl.handle.net/102.100.100/34127,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e7,NRS,Port Hacking,PHB20160201,2016-02-01,2016-02-02 11:15:00,-34.1192,151.2267,16,PHB20160201_10,10,35.354,1,,9,,9,,9,0,1,0,1,,9,0.1,1,1.2,1,http://hdl.handle.net/102.100.100/34128,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_69e8,NRS,Port Hacking,PHB20160201,2016-02-01,2016-02-02 11:15:00,-34.1192,151.2267,16,PHB20160201_20,20,35.361,1,2013.58,1,2322.19,1,,9,0,1,0,1,,9,0.1,1,1.2,1,,POINT (151.22667 -34.11923)
