FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,geom
bgc_pigments_data.fid-736cf608_19109cfb83b_7216,NRS,Port Hacking,PHB20211215,2021-12-15,2021-12-16 09:12:00,-34.1192,151.2267,14,PHB20211215_0,0,0,0.014,0,0.004,,,0.023,0,0.594,0.008,0,0.107,0.078,,0.019,,0.047,0.006,0,0.605,0.011,0.008,0,0,0.289,0,0.042,0,0,,0,0.003,0.013,0,0,0,0.003,0,0,0.002,0.017,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7217,NRS,Port Hacking,PHB20211215,2021-12-15,2021-12-16 09:12:00,-34.1192,151.2267,14,PHB20211215_15,15,0,0.014,0,0.004,,,0.022,0,0.585,0.005,0,0.107,0.059,,0.023,,0.058,0.007,0,0.595,0.01,0.005,0,0,0.323,0,0.041,0,0,,0,0.002,0.008,0,0,0,0.003,0,0,0.002,0.019,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7218,NRS,Port Hacking,PHB20220123,2022-01-23,2022-01-24 08:25:00,-34.1192,151.2267,15,PHB20220123_0,0,0,0.009,0,0.005,,,0.009,0,0.201,0.026,0,0.031,0.022,,0.014,,0.01,0,0,0.215,0.014,0.026,0,0,0.036,0,0.034,0,0.007,,0,0.004,0.011,0,0,0,0.001,0,0,0.005,0.024,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7219,NRS,Port Hacking,PHB20220123,2022-01-23,2022-01-24 08:30:00,-34.1192,151.2267,15,PHB20220123_15,15,0,0.013,0.003,0.006,,,0.01,0,0.228,0.021,0.006,0.032,0.022,,0.013,,0.017,0.002,0,0.241,0.013,0.021,0,0,0.05,0,0.036,0,0.007,,0,0.004,0.007,0,0,0,0.002,0,0,0.005,0.032,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_721a,NRS,Port Hacking,PHB20220216,2022-02-16,2022-02-17 08:25:00,-34.1192,151.2267,13,PHB20220216_0,0,0,0.042,0,0,,,0.019,0,0.642,0.02,0,0.119,0.064,,0.218,,0.048,0.005,0,0.642,0,0.02,0,0,0.223,0,0.083,0,0.005,,0,0.004,0.02,0.053,0,0,0.007,0,0,0.004,0.053,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_721b,NRS,Port Hacking,PHB20220216,2022-02-16,2022-02-17 08:30:00,-34.1192,151.2267,13,PHB20220216_15,15,0.005,0.025,0.004,0,,,0.015,0,0.442,0.053,0,0.052,0.025,,0.024,,0.025,0.002,0,0.442,0,0.053,0,0,0.062,0,0.054,0,0.008,,0,0.01,0.014,0,0,0,0.015,0,0,0.009,0.086,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_721c,NRS,Port Hacking,PHB20220316,2022-03-16,2022-03-17 08:25:00,-34.1192,151.2267,8,PHB20220316_0,0,0.013,0.051,0.004,0,,,0.006,0,1.053,0.095,0,0.145,0.009,,0.325,,0.066,0.004,0,1.053,0,0.095,0,0,0.4,0,0.026,0,0.005,,0,0.017,0.022,0.09,0,0,0.039,0,0,0.007,0.062,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_721d,NRS,Port Hacking,PHB20220316,2022-03-16,2022-03-17 08:30:00,-34.1192,151.2267,8,PHB20220316_15,15,0.049,0.016,0,0,,,0.003,0,0.659,0.029,0,0.082,0.011,,0.068,,0.028,0.002,0,0.659,0,0.029,0,0,0.215,0,0.013,0,0.004,,0,0.003,0.007,0,0,0,0.004,0,0,0.002,0.005,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_721e,NRS,Port Hacking,PHB20220426,2022-04-26,2022-04-27 11:00:00,-34.1192,151.2267,12,PHB20220426_0,0,0.01,0.027,0,0,,,0.031,0,0.747,0.069,0,0.093,0.025,,0.075,,0.029,0,0,0.747,0,0.069,0,0,0.194,0,0.092,0,0.003,,0,0.01,0.01,0,0,0,0.019,0,0,0.004,0.037,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_721f,NRS,Port Hacking,PHB20220426,2022-04-26,2022-04-27 11:00:00,-34.1192,151.2267,12,PHB20220426_15,15,0.011,0.028,0,0,,,0.051,0,0.724,0.103,0,0.1,0.069,,0.023,,0.022,0,0,0.724,0,0.103,0,0,0.104,0,0.139,0,0.002,,0,0.012,0.009,0,0,0,0.026,0,0,0.004,0.047,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7220,NRS,Port Hacking,PHB20220629,2022-06-29,2022-06-29 09:17:00,-34.1192,151.2267,17,PHB20220629_0,0,0.012,0.014,0,0,,,0.036,0,0.378,0.049,0,0.059,0.031,,0.015,,0.011,0,0,0.407,0.029,0.049,0,0,0.033,0,0.078,0,0,,0,0.006,0.008,0,0,0,0.01,0,0,0.002,0.031,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7221,NRS,Port Hacking,PHB20220629,2022-06-29,2022-06-29 09:31:00,-34.1192,151.2267,17,PHB20220629_15,15,0.017,0.016,0,0,,,0.042,0,0.424,0.058,0,0.079,0.043,,0,,0.016,0,0,0.453,0.029,0.058,0,0,0.034,0,0.09,0,0,,0,0.006,0.008,0,0,0,0.012,0,0,0.003,0.036,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7222,NRS,Port Hacking,PHB20220802,2022-08-02,2022-08-02 10:00:00,-34.1192,151.2267,13,PHB20220802_0,0,0.015,0.034,0,0,,,0.012,0,1.553,0.098,0,0.307,0.059,,0.439,,0.077,0.003,0,1.553,0,0.098,0,0,0.689,0,0.048,0,0,,0,0.008,0.022,0.143,0,0,0.023,0,0,0.005,0,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7223,NRS,Port Hacking,PHB20220802,2022-08-02,2022-08-02 10:00:00,-34.1192,151.2267,13,PHB20220802_15,15,0.011,0.031,0,0,,,0.01,0,1.444,0.085,0,0.272,0.052,,0.295,,0.074,0.003,0,1.444,0,0.085,0,0,0.571,0,0.036,0,0,,0,0.008,0.013,0.14,0,0,0.019,0,0,0.006,0,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7224,NRS,Port Hacking,PHB20220828,2022-08-28,2022-08-29 08:45:00,-34.1192,151.2267,14,PHB20220828_0,0,0.062,0.025,0,0,,,0.042,0,1.013,0.147,0.011,0.154,0.069,,0,,0.026,0,0,1.013,0,0.147,0,0,0.089,0,0.128,0,0,,0,0.015,0.032,0,0,0,0.031,0,0,0.008,0.006,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7225,NRS,Port Hacking,PHB20220828,2022-08-28,2022-08-29 08:45:00,-34.1192,151.2267,14,PHB20220828_15,15,0.024,0.012,0,0,,,0.033,0,0.753,0.149,0.012,0.125,0.057,,0,,0.021,0,0,0.753,0,0.149,0,0,0.083,0,0.1,0,0,,0,0.013,0.018,0,0,0,0.034,0,0,0.005,0.004,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7226,NRS,Port Hacking,PHB20220926,2022-09-26,2022-09-27 08:50:00,-34.1192,151.2267,14,PHB20220926_0,0,0,0.003,0,0,,,0.009,0,0.304,0.039,0,0.055,0.025,,0.031,,0.014,0,0,0.304,0,0.039,0,0,0.1,0,0.029,0,0,,0,0.003,0.006,0,0.022,0,0.004,0,0,0.002,0,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7227,NRS,Port Hacking,PHB20220926,2022-09-26,2022-09-27 08:50:00,-34.1192,151.2267,14,PHB20220926_15,15,0.031,0.027,0,0,,,0.014,0,0.869,0.142,0,0.192,0.039,,0.328,,0.069,0.005,0,0.869,0,0.142,0,0,0.278,0,0.034,0,0,,0,0.017,0.062,0.085,0.063,0,0.008,0,0,0.017,0,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7228,NRS,Port Hacking,PHB20221026,2022-10-26,2022-10-27 10:04:00,-34.1192,151.2267,6,PHB20221026_0,0,0.01,0.022,0,0,,,0.007,0,0.586,0.041,0,0.224,0.035,,0.366,,0.087,0.01,0,0.586,0,0.041,0,0,0.27,0,0.03,0,0,,0,0.007,0.012,0.314,0,0,0.015,0,0,0.006,0.006,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7229,NRS,Port Hacking,PHB20221026,2022-10-26,2022-10-27 10:04:00,-34.1192,151.2267,6,PHB20221026_15,15,0.004,0.008,0,0,,,0.004,0,0.335,0.022,0,0.073,0.013,,0.04,,0.017,0.002,0,0.335,0,0.022,0,0,0.108,0,0.016,0,0,,0,0.002,0.015,0.036,0,0,0.005,0,0,0.003,0.003,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_722a,NRS,Port Hacking,PHB20221114,2022-11-14,2022-11-15 09:00:00,-34.1192,151.2267,7,PHB20221114_0,0,0.03,0.14,0,0,,,0.028,0,5.352,0.336,0,1.164,0.48,,0.465,,0.343,0.014,0,5.352,0,0.336,0,0,2.419,0,0.09,0,0,,0,0.038,0.33,0.102,0,0,0.084,0,0,0.041,0.023,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_722b,NRS,Port Hacking,PHB20221114,2022-11-14,2022-11-15 09:05:00,-34.1192,151.2267,7,PHB20221114_15,15,0.038,0.166,0,0,,,0.026,0,6.178,0.265,0,1.11,0.452,,0.544,,0.411,0,0,6.178,0,0.265,0,0,2.879,0,0,0,0,,0,0.027,0.23,0,0,0,0.07,0,0,0.204,0.035,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_722c,NRS,Port Hacking,PHB20221221,2022-12-21,2022-12-22 07:50:00,-34.1192,151.2267,15,PHB20221221_0,0,0.001,0.005,0.001,0.001,,,0.005,0,0.284,0.059,0,0.034,0.011,,0,,0.005,0,0,0.284,0,0.059,0,0,0.027,0,0.02,0,0.001,,0,0.002,0.005,0,0,0,0.007,0,0,0.002,0.025,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_722d,NRS,Port Hacking,PHB20221221,2022-12-21,2022-12-22 08:00:00,-34.1192,151.2267,15,PHB20221221_15,15,0.001,0.004,0.001,0,,,0.004,0,0.241,0.051,0,0.029,0.013,,0,,0.004,0,0,0.241,0,0.051,0,0,0.026,0,0.015,0,0.002,,0,0.003,0.003,0,0,0,0.006,0,0,0.002,0.022,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_722e,NRS,Port Hacking,PHB20230111,2023-01-11,2023-01-12 07:54:00,-34.1192,151.2267,22,PHB20230111_0,0,0,0.009,0,0,,,0.004,0,0.147,0.01,0.004,0.016,0.007,,0,,0.002,0,0,0.199,0.052,0.012,0.002,0,0.025,0,0.012,0,0,,0,0,0.002,0,0,0,0,0,0,0,0.034,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_722f,NRS,Port Hacking,PHB20230111,2023-01-11,2023-01-12 07:54:00,-34.1192,151.2267,22,PHB20230111_15,15,0,0.007,0,0,,,0.003,0,0.1,0.014,0,0.015,0.007,,0.005,,0.002,0,0,0.15,0.05,0.016,0.002,0,0.009,0,0.01,0,0,,0,0,0.002,0,0,0,0,0,0,0,0.027,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7230,NRS,Port Hacking,PHB20230215,2023-02-15,2023-02-16 08:07:00,-34.1192,151.2267,13,PHB20230215_0,0,0,0.015,0.001,0,,,0.004,0,0.166,0.009,0.002,0.014,0.008,,0,,0.003,0,0,0.205,0.039,0.011,0.002,0,0.013,0,0.015,0,0,,0,0,0.003,0,0,0,0,0,0,0.001,0.05,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7231,NRS,Port Hacking,PHB20230215,2023-02-15,2023-02-16 08:07:00,-34.1192,151.2267,13,PHB20230215_15,15,0,0.011,0.001,0,,,0.004,0,0.216,0.01,0,0.014,0.009,,0.013,,0.003,0,0,0.248,0.032,0.01,0,0,0.027,0,0.01,0,0,,0,0,0.003,0,0,0,0,0,0,0.001,0.047,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7232,NRS,Port Hacking,PHB20230314,2023-03-14,2023-03-15 07:50:00,-34.1192,151.2267,16,PHB20230314_0,0,0.002,0.034,0.001,0.007,,,0.013,0,0.419,0.038,0,0.024,0.015,,0.039,,0.007,0,0,0.433,0.014,0.038,0,0,0.021,0,0.039,0,0.015,,0,0.008,0.005,0,0,0,0.005,0,0,0.007,0.066,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7233,NRS,Port Hacking,PHB20230314,2023-03-14,2023-03-15 08:00:00,-34.1192,151.2267,16,PHB20230314_15,15,0.003,0.03,0.002,0.007,,,0.018,0,0.383,0.034,0,0.03,0.022,,0.046,,0.011,0,0,0.397,0.014,0.034,0,0,0.028,0,0.045,0,0.014,,0,0.007,0.005,0,0,0,0.006,0,0,0.008,0.079,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7234,NRS,Port Hacking,PHB20230418,2023-04-18,2023-04-19 00:00:00,-34.1192,151.2267,14,PHB20230418_0,0,0.004,0.009,0,0.004,,,0.016,0,0.27,0.03,0,0.041,0.02,,0.008,,0.007,0,0,0.288,0.018,0.03,0,0,0.03,0,0.043,0,0,,0,0.002,0.002,0,0,0,0.005,0,0,0.001,0.022,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7235,NRS,Port Hacking,PHB20230418,2023-04-18,2023-04-19 00:00:00,-34.1192,151.2267,14,PHB20230418_15,15,0.003,0.003,0,0,,,0.009,0,0.209,0.022,0,0.035,0.012,,0.009,,0.004,0,0,0.224,0.015,0.022,0,0,0.021,0,0.027,0,0,,0,0.001,0.002,0,0,0,0.003,0,0,0.001,0.017,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7236,NRS,Port Hacking,PHB20230515,2023-05-15,2023-05-16 08:25:00,-34.1192,151.2267,9,PHB20230515_0,0,0.017,0.013,0,0,,,0.021,0,0.531,0.089,0,0.065,0.014,,0.009,,0.01,0,0,0.531,0,0.089,0,0,0.062,0,0.059,0,0.004,,0,0.005,0.005,0,0,0,0.017,0,0,0.002,0.013,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7237,NRS,Port Hacking,PHB20230515,2023-05-15,2023-05-16 08:25:00,-34.1192,151.2267,9,PHB20230515_15,15,0.011,0.007,0,0,,,0.01,0,0.415,0.072,0,0.049,0.007,,0,,0.007,0,0,0.415,0,0.072,0,0,0.039,0,0.033,0,0.003,,0,0.002,0.005,0,0,0,0.012,0,0,0.001,0.009,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7238,NRS,Port Hacking,PHB20230821,2023-08-21,2023-08-22 08:49:00,-34.1192,151.2267,17,PHB20230821_0,0,0.015,0.026,0,0,,,0.032,0,1.273,0.048,0,0.212,0.112,,0.115,,0.053,0.005,0,1.273,0,0.048,0,0,0.445,0,0.11,0,0.007,,0,0.008,0.01,0.043,0,0,0.011,0,0,0.004,0.005,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7239,NRS,Port Hacking,PHB20230821,2023-08-21,2023-08-22 00:00:00,-34.1192,151.2267,17,PHB20230821_15,15,0.026,0.024,0,0,,,0.027,0,0.854,0.044,0,0.14,0.069,,0.067,,0.045,0.004,0,0.854,0,0.044,0,0,0.256,0,0.079,0,0.005,,0,0.007,0.012,0,0,0,0.009,0,0,0.004,0.004,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_723a,NRS,Port Hacking,PHB20231010,2023-10-10,2023-10-11 08:55:00,-34.1192,151.2267,18,PHB20231010_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_723b,NRS,Port Hacking,PHB20231010,2023-10-10,2023-10-11 09:05:00,-34.1192,151.2267,18,PHB20231010_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_723c,NRS,Port Hacking,PHB20231023,2023-10-23,2023-10-24 08:30:00,-34.1192,151.2267,18,PHB20231023_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_723d,NRS,Port Hacking,PHB20231023,2023-10-23,2023-10-24 08:30:00,-34.1192,151.2267,18,PHB20231023_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_723e,NRS,Port Hacking,PHB20231206,2023-12-06,2023-12-07 09:40:00,-34.1192,151.2267,,PHB20231206_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_723f,NRS,Port Hacking,PHB20231206,2023-12-06,2023-12-07 09:40:00,-34.1192,151.2267,,PHB20231206_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7240,NRS,Port Hacking,PHB20240111,2024-01-11,2024-01-12 09:55:00,-34.1192,151.2267,11,PHB20240111_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7241,NRS,Port Hacking,PHB20240111,2024-01-11,2024-01-12 09:55:00,-34.1192,151.2267,11,PHB20240111_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7242,NRS,Port Hacking,PHB20240130,2024-01-30,2024-01-31 08:35:00,-34.1192,151.2267,13,PHB20240130_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7243,NRS,Port Hacking,PHB20240130,2024-01-30,2024-01-31 08:35:00,-34.1192,151.2267,13,PHB20240130_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7244,NRS,Port Hacking,PHB20240229,2024-02-29,2024-03-01 10:00:00,-34.1192,151.2267,17,PHB20240229_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7245,NRS,Port Hacking,PHB20240229,2024-02-29,2024-03-01 10:00:00,-34.1192,151.2267,17,PHB20240229_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7246,NRS,Port Hacking,PHB20240407,2024-04-07,2024-04-08 09:25:00,-34.1192,151.2267,7,PHB20240407_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7247,NRS,Port Hacking,PHB20240407,2024-04-07,2024-04-08 09:25:00,-34.1192,151.2267,7,PHB20240407_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7248,NRS,Port Hacking,PHB20240516,2024-05-16,2024-05-16 00:00:00,-34.1192,151.2267,8,PHB20240516_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7249,NRS,Port Hacking,PHB20240516,2024-05-16,2024-05-16 00:00:00,-34.1192,151.2267,8,PHB20240516_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_724a,NRS,Port Hacking,PHB20240625,2024-06-25,2024-06-25 11:15:00,-34.1192,151.2267,16,PHB20240625_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_724b,NRS,Port Hacking,PHB20240625,2024-06-25,2024-06-25 11:15:00,-34.1192,151.2267,16,PHB20240625_15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
